#MetaNetX/TSV/peptides.tsv 1.1
#ID	description	xrefs	gene_names
ENSG00000164742		ensembl:ENSG00000164742;ensembl:ENSP00000297323;ensembl:ENSP00000392721;ensembl:ENSP00000479770;ensembl:ENST00000297323;ensembl:ENST00000432715;ensembl:ENST00000468353;ensembl:ENST00000621543;ensembl:ENST00000646653;hgnc.symbol:ADCY1;ncbigene:107;uniprot:Q08828	ENSG00000164742
ENSG00000164776		ensembl:ENSG00000164776;ensembl:ENSP00000297373;ensembl:ENSP00000378817;ensembl:ENSP00000389721;ensembl:ENSP00000397193;ensembl:ENSP00000441528;ensembl:ENSP00000445440;ensembl:ENST00000297373;ensembl:ENST00000395428;ensembl:ENST00000432123;ensembl:ENST00000446428;ensembl:ENST00000452681;ensembl:ENST00000467726;ensembl:ENST00000471665;ensembl:ENST00000489604;ensembl:ENST00000492124;ensembl:ENST00000537360;hgnc.symbol:PHKG1;ncbigene:5260;uniprot:Q16816	ENSG00000164776
ENSG00000164867		ensembl:ENSG00000164867;ensembl:ENSP00000297494;ensembl:ENSP00000417143;ensembl:ENSP00000418245;ensembl:ENSP00000420215;ensembl:ENSP00000420551;ensembl:ENST00000297494;ensembl:ENST00000460603;ensembl:ENST00000461406;ensembl:ENST00000467517;ensembl:ENST00000468293;ensembl:ENST00000473057;ensembl:ENST00000475017;ensembl:ENST00000475454;ensembl:ENST00000477227;ensembl:ENST00000484524;hgnc.symbol:NOS3;ncbigene:4846;uniprot:P29474	ENSG00000164867
ENSG00000164879		ensembl:ENSG00000164879;ensembl:ENSP00000285381;ensembl:ENSP00000429760;ensembl:ENST00000285381;ensembl:ENST00000520921;ensembl:ENST00000522207;hgnc.symbol:CA3;ncbigene:761;uniprot:P07451	ENSG00000164879
ENSG00000164889		ensembl:ENSG00000164889;ensembl:ENSP00000376571;ensembl:ENSP00000405600;ensembl:ENSP00000417221;ensembl:ENSP00000417808;ensembl:ENSP00000418114;ensembl:ENSP00000418584;ensembl:ENSP00000419164;ensembl:ENSP00000419379;ensembl:ENSP00000419412;ensembl:ENSP00000504447;ensembl:ENST00000392826;ensembl:ENST00000413384;ensembl:ENST00000460010;ensembl:ENST00000461735;ensembl:ENST00000463414;ensembl:ENST00000466368;ensembl:ENST00000469355;ensembl:ENST00000469467;ensembl:ENST00000472204;ensembl:ENST00000480107;ensembl:ENST00000482697;ensembl:ENST00000482950;ensembl:ENST00000483786;ensembl:ENST00000485713;ensembl:ENST00000488420;ensembl:ENST00000490898;ensembl:ENST00000493040;ensembl:ENST00000494125;ensembl:ENST00000494298;ensembl:ENST00000677246;hgnc.symbol:SLC4A2;ncbigene:6522;uniprot:P04920	ENSG00000164889
ENSG00000164904		ensembl:ENSG00000164904;ensembl:ENSP00000387123;ensembl:ENSP00000403929;ensembl:ENSP00000414536;ensembl:ENSP00000447388;ensembl:ENSP00000448593;ensembl:ENSP00000449318;ensembl:ENSP00000487936;ensembl:ENSP00000487998;ensembl:ENSP00000488032;ensembl:ENSP00000489686;ensembl:ENSP00000489725;ensembl:ENSP00000489895;ensembl:ENSP00000490024;ensembl:ENSP00000490291;ensembl:ENSP00000490371;ensembl:ENSP00000490400;ensembl:ENSP00000490655;ensembl:ENSP00000490797;ensembl:ENSP00000490811;ensembl:ENSP00000490819;ensembl:ENSP00000490833;ensembl:ENSP00000490919;ensembl:ENST00000409134;ensembl:ENST00000412186;ensembl:ENST00000413020;ensembl:ENST00000433026;ensembl:ENST00000458249;ensembl:ENST00000476328;ensembl:ENST00000479989;ensembl:ENST00000485852;ensembl:ENST00000497231;ensembl:ENST00000503281;ensembl:ENST00000509270;ensembl:ENST00000509459;ensembl:ENST00000510111;ensembl:ENST00000511266;ensembl:ENST00000553117;ensembl:ENST00000635851;ensembl:ENST00000635858;ensembl:ENST00000635933;ensembl:ENST00000636062;ensembl:ENST00000636190;ensembl:ENST00000636225;ensembl:ENST00000636286;ensembl:ENST00000636482;ensembl:ENST00000636743;ensembl:ENST00000636808;ensembl:ENST00000636872;ensembl:ENST00000636879;ensembl:ENST00000636886;ensembl:ENST00000636892;ensembl:ENST00000637070;ensembl:ENST00000637206;ensembl:ENST00000637272;ensembl:ENST00000637292;ensembl:ENST00000637782;ensembl:ENST00000637964;ensembl:ENST00000638008;ensembl:ENST00000638010;hgnc.symbol:ALDH7A1;ncbigene:501;uniprot:P49419	ENSG00000164904
ENSG00000164919		ensembl:ENSG00000164919;ensembl:ENSP00000297564;ensembl:ENSP00000428150;ensembl:ENSP00000428702;ensembl:ENSP00000428895;ensembl:ENSP00000428965;ensembl:ENSP00000429410;ensembl:ENSP00000429707;ensembl:ENSP00000429714;ensembl:ENSP00000429755;ensembl:ENSP00000429991;ensembl:ENST00000297564;ensembl:ENST00000517682;ensembl:ENST00000518171;ensembl:ENST00000520271;ensembl:ENST00000520468;ensembl:ENST00000520517;ensembl:ENST00000522934;ensembl:ENST00000522940;ensembl:ENST00000523016;ensembl:ENST00000524245;ensembl:ENST00000606245;hgnc.symbol:COX6C;ncbigene:1345;uniprot:P09669	ENSG00000164919
ENSG00000164933		ensembl:ENSG00000164933;ensembl:ENSP00000297578;ensembl:ENSP00000427737;ensembl:ENSP00000430371;ensembl:ENSP00000430989;ensembl:ENST00000297578;ensembl:ENST00000521645;ensembl:ENST00000523256;ensembl:ENST00000523701;ensembl:ENST00000523866;hgnc.symbol:SLC25A32;ncbigene:81034;uniprot:Q9H2D1	ENSG00000164933
ENSG00000164951		ensembl:ENSG00000164951;ensembl:ENSP00000297598;ensembl:ENSP00000379503;ensembl:ENSP00000428317;ensembl:ENSP00000428433;ensembl:ENSP00000429492;ensembl:ENSP00000430366;ensembl:ENSP00000430380;ensembl:ENSP00000430655;ensembl:ENSP00000430931;ensembl:ENST00000297598;ensembl:ENST00000396200;ensembl:ENST00000517764;ensembl:ENST00000518107;ensembl:ENST00000518573;ensembl:ENST00000518827;ensembl:ENST00000520614;ensembl:ENST00000520728;ensembl:ENST00000521144;ensembl:ENST00000523021;hgnc.symbol:PDP1;ncbigene:54704;uniprot:Q9P0J1	ENSG00000164951
ENSG00000164978		ensembl:ENSG00000164978;ensembl:ENSP00000344187;ensembl:ENSP00000368452;ensembl:ENSP00000368455;ensembl:ENSP00000482384;ensembl:ENST00000346365;ensembl:ENST00000379155;ensembl:ENST00000379158;ensembl:ENST00000618590;hgnc.symbol:NUDT2;ncbigene:318;uniprot:P50583	ENSG00000164978
ENSG00000165029		ensembl:ENSG00000165029;ensembl:ENSP00000363865;ensembl:ENSP00000363868;ensembl:ENSP00000416623;ensembl:ENSP00000504612;ensembl:ENST00000374733;ensembl:ENST00000374736;ensembl:ENST00000423487;ensembl:ENST00000494467;ensembl:ENST00000678995;hgnc.symbol:ABCA1;ncbigene:19;uniprot:O95477	ENSG00000165029
ENSG00000165055		ensembl:ENSG00000165055;ensembl:ENSP00000262432;ensembl:ENSP00000405144;ensembl:ENSP00000417616;ensembl:ENSP00000418402;ensembl:ENSP00000418989;ensembl:ENST00000262432;ensembl:ENST00000419443;ensembl:ENST00000473488;ensembl:ENST00000480046;ensembl:ENST00000481392;ensembl:ENST00000482555;ensembl:ENST00000497665;hgnc.symbol:METTL2B;ncbigene:55798;uniprot:Q6P1Q9	ENSG00000165055
ENSG00000165059		ensembl:ENSG00000165059;ensembl:ENSP00000366488;ensembl:ENST00000377276;hgnc.symbol:PRKACG;ncbigene:5568;uniprot:P22612	ENSG00000165059
ENSG00000165060		ensembl:ENSG00000165060;ensembl:ENSP00000366482;ensembl:ENSP00000379652;ensembl:ENSP00000418015;ensembl:ENSP00000419243;ensembl:ENSP00000495217;ensembl:ENST00000377270;ensembl:ENST00000396366;ensembl:ENST00000484259;ensembl:ENST00000498653;ensembl:ENST00000644653;hgnc.symbol:FXN;ncbigene:2395;uniprot:Q16595	ENSG00000165060
ENSG00000165078		ensembl:ENSG00000165078;ensembl:ENSP00000297770;ensembl:ENSP00000419016;ensembl:ENSP00000491129;ensembl:ENST00000297770;ensembl:ENST00000479862;ensembl:ENST00000518549;ensembl:ENST00000638254;ensembl:ENST00000639116;ensembl:ENST00000639508;hgnc.symbol:CPA6;ncbigene:57094;uniprot:Q8N4T0	ENSG00000165078
ENSG00000165092		ensembl:ENSG00000165092;ensembl:ENSP00000297785;ensembl:ENSP00000366138;ensembl:ENSP00000388026;ensembl:ENSP00000401361;ensembl:ENST00000297785;ensembl:ENST00000376939;ensembl:ENST00000419959;ensembl:ENST00000446946;ensembl:ENST00000482210;ensembl:ENST00000493113;ensembl:ENST00000493311;hgnc.symbol:ALDH1A1;ncbigene:216;uniprot:P00352	ENSG00000165092
ENSG00000165102		ensembl:ENSG00000165102;ensembl:ENSP00000368965;ensembl:ENSP00000428322;ensembl:ENSP00000429029;ensembl:ENSP00000429109;ensembl:ENSP00000430032;ensembl:ENSP00000430151;ensembl:ENST00000379644;ensembl:ENST00000517319;ensembl:ENST00000519000;ensembl:ENST00000519705;ensembl:ENST00000520678;ensembl:ENST00000520704;ensembl:ENST00000521576;ensembl:ENST00000522082;ensembl:ENST00000523989;ensembl:ENST00000524016;hgnc.symbol:HGSNAT;ncbigene:138050;uniprot:Q68CP4	ENSG00000165102
ENSG00000165140		ensembl:ENSG00000165140;ensembl:ENSP00000364475;ensembl:ENSP00000408025;ensembl:ENSP00000411619;ensembl:ENSP00000498145;ensembl:ENSP00000507547;ensembl:ENST00000375326;ensembl:ENST00000414122;ensembl:ENST00000415431;ensembl:ENST00000648117;ensembl:ENST00000682520;hgnc.symbol:FBP1;ncbigene:2203;uniprot:P09467	ENSG00000165140
ENSG00000165195		ensembl:ENSG00000165195;ensembl:ENSP00000369820;ensembl:ENSP00000442653;ensembl:ENSP00000488970;ensembl:ENSP00000489083;ensembl:ENSP00000489205;ensembl:ENSP00000489207;ensembl:ENSP00000489491;ensembl:ENSP00000489528;ensembl:ENSP00000489540;ensembl:ENSP00000489928;ensembl:ENSP00000490483;ensembl:ENSP00000490545;ensembl:ENST00000333590;ensembl:ENST00000463173;ensembl:ENST00000474662;ensembl:ENST00000475746;ensembl:ENST00000482148;ensembl:ENST00000542278;ensembl:ENST00000634286;ensembl:ENST00000634484;ensembl:ENST00000634582;ensembl:ENST00000634640;ensembl:ENST00000635045;ensembl:ENST00000635480;ensembl:ENST00000635543;ensembl:ENST00000635598;ensembl:ENST00000635631;ensembl:ENST00000637296;ensembl:ENST00000637626;ensembl:ENST00000637799;ensembl:ENST00000638131;hgnc.symbol:PIGA;ncbigene:5277;uniprot:P37287	ENSG00000165195
ENSG00000165264		ensembl:ENSG00000165264;ensembl:ENSP00000297983;ensembl:ENSP00000369176;ensembl:ENSP00000482941;ensembl:ENST00000350021;ensembl:ENST00000366466;ensembl:ENST00000379847;hgnc.symbol:NDUFB6;ncbigene:4712;uniprot:O95139	ENSG00000165264
ENSG00000165269		ensembl:ENSG00000165269;ensembl:ENSP00000297988;ensembl:ENSP00000368820;ensembl:ENSP00000368821;ensembl:ENSP00000396111;ensembl:ENSP00000410138;ensembl:ENSP00000412868;ensembl:ENSP00000441619;ensembl:ENSP00000485081;ensembl:ENSP00000485131;ensembl:ENSP00000485224;ensembl:ENSP00000485246;ensembl:ENSP00000485332;ensembl:ENSP00000485348;ensembl:ENSP00000485419;ensembl:ENST00000297988;ensembl:ENST00000377425;ensembl:ENST00000379503;ensembl:ENST00000379506;ensembl:ENST00000379507;ensembl:ENST00000439678;ensembl:ENST00000447660;ensembl:ENST00000537089;ensembl:ENST00000623097;ensembl:ENST00000623519;ensembl:ENST00000623743;ensembl:ENST00000624005;ensembl:ENST00000624075;ensembl:ENST00000624095;ensembl:ENST00000624420;ensembl:ENST00000624432;ensembl:ENST00000624890;ensembl:ENST00000625032;ensembl:ENST00000625109;hgnc.symbol:AQP7;ncbigene:112267859;ncbigene:364;uniprot:O14520	ENSG00000165269
ENSG00000165272		ensembl:ENSG00000165272;ensembl:ENSP00000297991;ensembl:ENSP00000493516;ensembl:ENSP00000493567;ensembl:ENSP00000494946;ensembl:ENST00000297991;ensembl:ENST00000463983;ensembl:ENST00000473153;ensembl:ENST00000493581;ensembl:ENST00000494313;ensembl:ENST00000643650;ensembl:ENST00000645858;hgnc.symbol:AQP3;ncbigene:360;uniprot:Q92482	ENSG00000165272
ENSG00000165275		ensembl:ENSG00000165275;ensembl:ENSP00000297994;ensembl:ENSP00000366982;ensembl:ENSP00000366983;ensembl:ENSP00000437395;ensembl:ENSP00000444612;ensembl:ENSP00000444997;ensembl:ENSP00000445362;ensembl:ENSP00000446050;ensembl:ENST00000297994;ensembl:ENST00000377753;ensembl:ENST00000377754;ensembl:ENST00000488673;ensembl:ENST00000509577;ensembl:ENST00000537016;ensembl:ENST00000537911;ensembl:ENST00000538370;ensembl:ENST00000540616;hgnc.symbol:TRMT10B;ncbigene:158234;uniprot:Q6PF06	ENSG00000165275
ENSG00000165282		ensembl:ENSG00000165282;ensembl:ENSP00000298004;ensembl:ENSP00000354678;ensembl:ENSP00000367880;ensembl:ENST00000298004;ensembl:ENST00000361778;ensembl:ENST00000378617;ensembl:ENST00000465745;ensembl:ENST00000472208;ensembl:ENST00000474436;ensembl:ENST00000491687;ensembl:ENST00000492770;hgnc.symbol:PIGO;ncbigene:84720;uniprot:Q8TEQ8	ENSG00000165282
ENSG00000165338		ensembl:ENSG00000165338;ensembl:ENSP00000298068;ensembl:ENSP00000360731;ensembl:ENSP00000360746;ensembl:ENSP00000401023;ensembl:ENSP00000487686;ensembl:ENST00000298068;ensembl:ENST00000371667;ensembl:ENST00000371681;ensembl:ENST00000446394;ensembl:ENST00000498446;ensembl:ENST00000631422;hgnc.symbol:HECTD2;ncbigene:143279;uniprot:Q5U5R9	ENSG00000165338
ENSG00000165349		ensembl:ENSG00000165349;ensembl:ENSP00000298085;ensembl:ENSP00000363417;ensembl:ENST00000298085;ensembl:ENST00000374299;hgnc.symbol:SLC7A3;ncbigene:84889;uniprot:Q8WY07	ENSG00000165349
ENSG00000165406		ensembl:ENSG00000165406;ensembl:ENSP00000317087;ensembl:ENSP00000379116;ensembl:ENSP00000396678;ensembl:ENSP00000411848;ensembl:ENST00000319836;ensembl:ENST00000395769;ensembl:ENST00000451376;ensembl:ENST00000453424;ensembl:ENST00000453980;ensembl:ENST00000476962;ensembl:ENST00000602712;hgnc.symbol:MARCHF8;ncbigene:220972;uniprot:Q5T0T0	ENSG00000165406
ENSG00000165434		ensembl:ENSG00000165434;ensembl:ENSP00000298198;ensembl:ENST00000298198;ensembl:ENST00000622957;hgnc.symbol:PGM2L1;ncbigene:283209;uniprot:Q6PCE3	ENSG00000165434
ENSG00000165449		ensembl:ENSG00000165449;ensembl:ENSP00000378756;ensembl:ENSP00000378757;ensembl:ENST00000395347;ensembl:ENST00000395348;ensembl:ENST00000490066;hgnc.symbol:SLC16A9;ncbigene:220963;uniprot:Q7RTY1	ENSG00000165449
ENSG00000165457		ensembl:ENSG00000165457;ensembl:ENSP00000298223;ensembl:ENSP00000321957;ensembl:ENSP00000405638;ensembl:ENSP00000414094;ensembl:ENSP00000438568;ensembl:ENSP00000440337;ensembl:ENSP00000441547;ensembl:ENSP00000443307;ensembl:ENSP00000444794;ensembl:ENSP00000480592;ensembl:ENST00000298223;ensembl:ENST00000321324;ensembl:ENST00000449475;ensembl:ENST00000454954;ensembl:ENST00000535625;ensembl:ENST00000536778;ensembl:ENST00000538353;ensembl:ENST00000539412;ensembl:ENST00000541003;ensembl:ENST00000619261;hgnc.symbol:FOLR2;ncbigene:2350;uniprot:P14207	ENSG00000165457
ENSG00000165458		ensembl:ENSG00000165458;ensembl:ENSP00000298229;ensembl:ENSP00000321775;ensembl:ENSP00000437852;ensembl:ENSP00000440018;ensembl:ENSP00000440512;ensembl:ENSP00000440904;ensembl:ENSP00000441094;ensembl:ENSP00000444619;ensembl:ENSP00000444630;ensembl:ENSP00000446360;ensembl:ENST00000298229;ensembl:ENST00000320683;ensembl:ENST00000535985;ensembl:ENST00000537656;ensembl:ENST00000537755;ensembl:ENST00000538339;ensembl:ENST00000538751;ensembl:ENST00000540329;ensembl:ENST00000540973;ensembl:ENST00000541303;ensembl:ENST00000541544;ensembl:ENST00000541752;ensembl:ENST00000541756;ensembl:ENST00000543234;ensembl:ENST00000544806;ensembl:ENST00000545355;hgnc.symbol:INPPL1;ncbigene:3636;uniprot:O15357	ENSG00000165458
ENSG00000165475		ensembl:ENSG00000165475;ensembl:ENSP00000298248;ensembl:ENSP00000372262;ensembl:ENSP00000479908;ensembl:ENSP00000493784;ensembl:ENSP00000493818;ensembl:ENSP00000494114;ensembl:ENSP00000494794;ensembl:ENSP00000495054;ensembl:ENSP00000495342;ensembl:ENSP00000496154;ensembl:ENST00000298248;ensembl:ENST00000382812;ensembl:ENST00000480748;ensembl:ENST00000643035;ensembl:ENST00000643750;ensembl:ENST00000643887;ensembl:ENST00000644153;ensembl:ENST00000644167;ensembl:ENST00000644593;ensembl:ENST00000644872;ensembl:ENST00000645525;ensembl:ENST00000646414;hgnc.symbol:CRYL1;ncbigene:51084;uniprot:Q9Y2S2	ENSG00000165475
ENSG00000165526		ensembl:ENSG00000165526;ensembl:ENSP00000298317;ensembl:ENSP00000433065;ensembl:ENSP00000433709;ensembl:ENST00000298317;ensembl:ENST00000525812;ensembl:ENST00000526942;ensembl:ENST00000530036;ensembl:ENST00000530903;ensembl:ENST00000532674;ensembl:ENST00000532800;ensembl:ENST00000533628;ensembl:ENST00000534393;hgnc.symbol:RPUSD4;ncbigene:84881;uniprot:Q96CM3	ENSG00000165526
ENSG00000165591		ensembl:ENSG00000165591;ensembl:ENSP00000364035;ensembl:ENST00000374900;ensembl:ENST00000465623;ensembl:ENST00000491179;hgnc.symbol:FAAH2;ncbigene:158584;uniprot:Q6GMR7	ENSG00000165591
ENSG00000165609		ensembl:ENSG00000165609;ensembl:ENSP00000368209;ensembl:ENSP00000368219;ensembl:ENSP00000368222;ensembl:ENSP00000407856;ensembl:ENSP00000419628;ensembl:ENSP00000436844;ensembl:ENSP00000445116;ensembl:ENST00000378927;ensembl:ENST00000378937;ensembl:ENST00000378940;ensembl:ENST00000378952;ensembl:ENST00000444732;ensembl:ENST00000476462;ensembl:ENST00000491614;ensembl:ENST00000498825;ensembl:ENST00000537776;hgnc.symbol:NUDT5;ncbigene:11164;uniprot:Q9UKK9	ENSG00000165609
ENSG00000165629		ensembl:ENSG00000165629;ensembl:ENSP00000338568;ensembl:ENSP00000349142;ensembl:ENST00000335698;ensembl:ENST00000356708;ensembl:ENST00000460362;ensembl:ENST00000460820;ensembl:ENST00000462760;ensembl:ENST00000465936;ensembl:ENST00000472202;ensembl:ENST00000473809;ensembl:ENST00000480528;ensembl:ENST00000493053;hgnc.symbol:ATP5F1C;ncbigene:509;uniprot:P36542	ENSG00000165629
ENSG00000165644		ensembl:ENSG00000165644;ensembl:ENSP00000361616;ensembl:ENSP00000473626;ensembl:ENST00000372538;ensembl:ENST00000460899;ensembl:ENST00000469299;ensembl:ENST00000470947;ensembl:ENST00000490521;ensembl:ENST00000491270;ensembl:ENST00000494596;hgnc.symbol:COMTD1;ncbigene:118881;uniprot:Q86VU5	ENSG00000165644
ENSG00000165646		ensembl:ENSG00000165646;ensembl:ENSP00000496339;ensembl:ENST00000497497;ensembl:ENST00000644641;hgnc.symbol:SLC18A2;ncbigene:6571;uniprot:Q05940	ENSG00000165646
ENSG00000165671		ensembl:ENSG00000165671;ensembl:ENSP00000343209;ensembl:ENSP00000346111;ensembl:ENSP00000364499;ensembl:ENSP00000395929;ensembl:ENSP00000422996;ensembl:ENSP00000423048;ensembl:ENSP00000423372;ensembl:ENSP00000423982;ensembl:ENSP00000424024;ensembl:ENSP00000424096;ensembl:ENSP00000425120;ensembl:ENSP00000426428;ensembl:ENSP00000492679;ensembl:ENSP00000496157;ensembl:ENST00000347982;ensembl:ENST00000354179;ensembl:ENST00000375350;ensembl:ENST00000439151;ensembl:ENST00000503056;ensembl:ENST00000504457;ensembl:ENST00000505395;ensembl:ENST00000508029;ensembl:ENST00000508896;ensembl:ENST00000510954;ensembl:ENST00000511258;ensembl:ENST00000512992;ensembl:ENST00000513736;ensembl:ENST00000515735;ensembl:ENST00000602285;ensembl:ENST00000638627;ensembl:ENST00000644863;hgnc.symbol:NSD1;ncbigene:64324;uniprot:Q96L73	ENSG00000165671
ENSG00000165672		ensembl:ENSG00000165672;ensembl:ENSP00000298510;ensembl:ENST00000298510;ensembl:ENST00000463322;ensembl:ENST00000494433;hgnc.symbol:PRDX3;ncbigene:10935;uniprot:P30048	ENSG00000165672
ENSG00000165688		ensembl:ENSG00000165688;ensembl:ENSP00000360782;ensembl:ENSP00000408393;ensembl:ENSP00000416702;ensembl:ENST00000371717;ensembl:ENST00000371720;ensembl:ENST00000399219;ensembl:ENST00000444897;ensembl:ENST00000462616;ensembl:ENST00000610649;ensembl:ENST00000612553;ensembl:ENST00000614402;ensembl:ENST00000619192;ensembl:ENST00000620412;ensembl:ENST00000620895;ensembl:ENST00000622209;hgnc.symbol:PMPCA;ncbigene:23203;uniprot:Q10713	ENSG00000165688
ENSG00000165695		ensembl:ENSG00000165695;ensembl:ENSP00000298545;ensembl:ENST00000298545;ensembl:ENST00000467161;ensembl:ENST00000476719;ensembl:ENST00000477396;ensembl:ENST00000482422;hgnc.symbol:AK8;ncbigene:158067;uniprot:Q96MA6	ENSG00000165695
ENSG00000165704		ensembl:ENSG00000165704;ensembl:ENSP00000298556;ensembl:ENST00000298556;ensembl:ENST00000462974;ensembl:ENST00000475720;hgnc.symbol:HPRT1;ncbigene:3251;uniprot:P00492	ENSG00000165704
ENSG00000165782		ensembl:ENSG00000165782;ensembl:ENSP00000250489;ensembl:ENSP00000381102;ensembl:ENSP00000451014;ensembl:ENSP00000452508;ensembl:ENST00000250489;ensembl:ENST00000398020;ensembl:ENST00000553460;ensembl:ENST00000553602;ensembl:ENST00000554028;ensembl:ENST00000556093;ensembl:ENST00000557041;hgnc.symbol:PIP4P1;ncbigene:90809;uniprot:Q86T03	ENSG00000165782
ENSG00000165792		ensembl:ENSG00000165792;ensembl:ENSP00000343041;ensembl:ENSP00000372445;ensembl:ENSP00000450782;ensembl:ENSP00000450794;ensembl:ENSP00000450948;ensembl:ENSP00000451049;ensembl:ENSP00000451478;ensembl:ENSP00000451804;ensembl:ENSP00000451913;ensembl:ENSP00000452238;ensembl:ENSP00000452392;ensembl:ENST00000339374;ensembl:ENST00000382985;ensembl:ENST00000553389;ensembl:ENST00000553441;ensembl:ENST00000553536;ensembl:ENST00000553564;ensembl:ENST00000554283;ensembl:ENST00000554354;ensembl:ENST00000554588;ensembl:ENST00000554751;ensembl:ENST00000554849;ensembl:ENST00000554949;ensembl:ENST00000554985;ensembl:ENST00000555177;ensembl:ENST00000555390;ensembl:ENST00000555533;ensembl:ENST00000555640;ensembl:ENST00000555670;ensembl:ENST00000555902;ensembl:ENST00000556442;ensembl:ENST00000556670;ensembl:ENST00000556733;ensembl:ENST00000557279;ensembl:ENST00000557550;ensembl:ENST00000557701;hgnc.symbol:METTL17;ncbigene:64745;uniprot:Q9H7H0	ENSG00000165792
ENSG00000165794		ensembl:ENSG00000165794;ensembl:ENSP00000298681;ensembl:ENSP00000452568;ensembl:ENST00000298681;ensembl:ENST00000554128;ensembl:ENST00000554422;hgnc.symbol:SLC39A2;ncbigene:29986;uniprot:Q9NP94	ENSG00000165794
ENSG00000165819		ensembl:ENSG00000165819;ensembl:ENSP00000298717;ensembl:ENSP00000366766;ensembl:ENSP00000437692;ensembl:ENSP00000440598;ensembl:ENSP00000442407;ensembl:ENSP00000445523;ensembl:ENST00000298717;ensembl:ENST00000367606;ensembl:ENST00000377543;ensembl:ENST00000396522;ensembl:ENST00000536201;ensembl:ENST00000537163;ensembl:ENST00000538267;ensembl:ENST00000539760;ensembl:ENST00000542054;ensembl:ENST00000543235;ensembl:ENST00000544248;ensembl:ENST00000544500;ensembl:ENST00000545319;ensembl:ENST00000545788;hgnc.symbol:METTL3;ncbigene:56339;uniprot:Q86U44	ENSG00000165819
ENSG00000165841		ensembl:ENSG00000165841;ensembl:ENSP00000360372;ensembl:ENSP00000483847;ensembl:ENST00000371321;ensembl:ENST00000480405;ensembl:ENST00000645461;hgnc.symbol:CYP2C19;ncbigene:1557;uniprot:P33261	ENSG00000165841
ENSG00000165970		ensembl:ENSG00000165970;ensembl:ENSP00000298923;ensembl:ENSP00000434364;ensembl:ENST00000298923;ensembl:ENST00000525748;ensembl:ENST00000528440;hgnc.symbol:SLC6A5;ncbigene:9152;uniprot:Q9Y345	ENSG00000165970
ENSG00000165996		ensembl:ENSG00000165996;ensembl:ENSP00000322923;ensembl:ENSP00000355308;ensembl:ENSP00000462336;ensembl:ENSP00000462868;ensembl:ENST00000326961;ensembl:ENST00000361271;ensembl:ENST00000466335;ensembl:ENST00000471481;ensembl:ENST00000498812;ensembl:ENST00000632169;hgnc.symbol:HACD1;ncbigene:9200;uniprot:B0YJ81	ENSG00000165996
ENSG00000166016		ensembl:ENSG00000166016;ensembl:ENSP00000410157;ensembl:ENST00000435224;ensembl:ENST00000530814;hgnc.symbol:ABTB2;ncbigene:25841;uniprot:Q8N961	ENSG00000166016
ENSG00000166035		ensembl:ENSG00000166035;ensembl:ENSP00000299022;ensembl:ENSP00000348425;ensembl:ENSP00000395002;ensembl:ENSP00000395569;ensembl:ENST00000299022;ensembl:ENST00000356113;ensembl:ENST00000414170;ensembl:ENST00000433326;ensembl:ENST00000559845;ensembl:ENST00000560257;ensembl:ENST00000560664;hgnc.symbol:LIPC;ncbigene:3990;uniprot:P11150	ENSG00000166035
ENSG00000166123		ensembl:ENSG00000166123;ensembl:ENSP00000345282;ensembl:ENSP00000413804;ensembl:ENSP00000457475;ensembl:ENST00000340124;ensembl:ENST00000440783;ensembl:ENST00000562132;ensembl:ENST00000562801;ensembl:ENST00000569193;hgnc.symbol:GPT2;ncbigene:84706;uniprot:Q8TD30	ENSG00000166123
ENSG00000166126		ensembl:ENSG00000166126;ensembl:ENSP00000299155;ensembl:ENSP00000452831;ensembl:ENSP00000453786;ensembl:ENST00000299155;ensembl:ENST00000541086;ensembl:ENST00000558590;ensembl:ENST00000559442;ensembl:ENST00000559507;ensembl:ENST00000559525;ensembl:ENST00000559789;hgnc.symbol:AMN;ncbigene:81693;uniprot:Q9BXJ7	ENSG00000166126
ENSG00000166135		ensembl:ENSG00000166135;ensembl:ENSP00000299163;ensembl:ENSP00000432791;ensembl:ENSP00000433360;ensembl:ENST00000299163;ensembl:ENST00000478787;ensembl:ENST00000526476;ensembl:ENST00000528044;ensembl:ENST00000533589;hgnc.symbol:HIF1AN;ncbigene:55662;uniprot:Q9NWT6	ENSG00000166135
ENSG00000166136		ensembl:ENSG00000166136;ensembl:ENSP00000299166;ensembl:ENSP00000359344;ensembl:ENSP00000359346;ensembl:ENSP00000434072;ensembl:ENST00000299166;ensembl:ENST00000370320;ensembl:ENST00000370322;ensembl:ENST00000464651;ensembl:ENST00000466088;ensembl:ENST00000528425;ensembl:ENST00000529437;ensembl:ENST00000531189;ensembl:ENST00000531418;hgnc.symbol:NDUFB8;ncbigene:4714;uniprot:O95169	ENSG00000166136
