#MetaNetX/TSV/reactions.tsv 1.1
#ID	equation	source	mnxr_ID	classifs	pathways	xrefs
NTPP1	1 M_dgtp@c + 1 M_h2o@c --> 1 M_dgmp@c + 1 M_h@c + 1 M_ppi@c	NTPP1		3.6.1.-;3.6.1.19;3.6.1.9		bigg:NTPP1;biocyc:META:RXN0-385;kegg:R01855;mnx:MNXR102049;rhea:28362;rhea:28363;rhea:28364;rhea:28365;sabiork:302;seed:rxn01351
NTPP10	1 M_ditp@c + 1 M_h2o@c --> 1 M_dimp@c + 1 M_h@c + 1 M_ppi@c	NTPP10		3.6.1.-;3.6.1.66		bigg:NTPP10;biocyc:META:RXN0-1602;kegg:R03531;mnx:MNXR102050;reactome:R-ATH-2509838;reactome:R-BTA-2509838;reactome:R-CEL-2509838;reactome:R-CFA-2509838;reactome:R-DDI-2509838;reactome:R-DME-2509838;reactome:R-DRE-2509838;reactome:R-GGA-2509838;reactome:R-HSA-2509838;reactome:R-MMU-2509838;reactome:R-OSA-2509838;reactome:R-PFA-2509838;reactome:R-RNO-2509838;reactome:R-SCE-2509838;reactome:R-SPO-2509838;reactome:R-SSC-2509838;reactome:R-TGU-2509838;rhea:28342;rhea:28343;rhea:28344;rhea:28345;sabiork:9408;seed:rxn02518
NTPP11	1 M_h2o@c + 1 M_xtp@c --> 1 M_h@c + 1 M_ppi@c + 1 M_xmp@c	NTPP11		3.6.1.-;3.6.1.66		bigg:NTPP11;biocyc:META:RXN0-1603;kegg:R02720;mnx:MNXR102051;reactome:R-ATH-2509831;reactome:R-BTA-2509831;reactome:R-CEL-2509831;reactome:R-CFA-2509831;reactome:R-DDI-2509831;reactome:R-DME-2509831;reactome:R-DRE-2509831;reactome:R-GGA-2509831;reactome:R-HSA-2509831;reactome:R-MMU-2509831;reactome:R-OSA-2509831;reactome:R-PFA-2509831;reactome:R-RNO-2509831;reactome:R-SCE-2509831;reactome:R-SPO-2509831;reactome:R-SSC-2509831;reactome:R-TGU-2509831;rhea:28610;rhea:28611;rhea:28612;rhea:28613;sabiork:357;seed:rxn01962
NTPP2	1 M_gtp@c + 1 M_h2o@c --> 1 M_gmp@c + 1 M_h@c + 1 M_ppi@c	NTPP2		3.6.1.-;3.6.1.8;3.6.1.9		bigg:NTPP2;biocyc:META:RXN-14140;kegg:R00426;mnx:MNXR102052;rhea:29391;rhea:29392;rhea:29393;rhea:29394;sabiork:301;seed:rxn00301
NTPP3	1 M_dctp@c + 1 M_h2o@c --> 1 M_dcmp@c + 1 M_h@c + 1 M_ppi@c	NTPP3		3.6.1.12;3.6.1.65;3.6.1.9		bigg:NTPP3;biocyc:META:DCTP-PYROPHOSPHATASE-RXN;kegg:R01668;mnx:MNXR97203;rhea:22636;rhea:22637;rhea:22638;rhea:22639;sabiork:483;seed:rxn01222
NTPP4	1 M_ctp@c + 1 M_h2o@c --> 1 M_cmp@c + 1 M_h@c + 1 M_ppi@c	NTPP4		3.6.1.65;3.6.1.8;3.6.1.9		bigg:NTPP4;biocyc:META:RXN0-383;kegg:R00515;mnx:MNXR102053;rhea:27762;rhea:27763;rhea:27764;rhea:27765;sabiork:454;seed:rxn00367
NTPP5	1 M_datp@c + 1 M_h2o@c --> 1 M_damp@c + 1 M_h@c + 1 M_ppi@c	NTPP5		3.6.1.19;3.6.1.9		bigg:NTPP5;biocyc:META:RXN0-384;mnx:MNXR97173;rhea:28334;rhea:28335;rhea:28336;rhea:28337;sabiork:10433;seed:rxn09013
NTPP6	1 M_atp@c + 1 M_h2o@c --> 1 M_amp@c + 1 M_h@c + 1 M_ppi@c	NTPP6		3.6.1.8;3.6.1.9		bigg:NTPP6;biocyc:META:ATP-PYROPHOSPHATASE-RXN;kegg:R00087;mnx:MNXR102054;rhea:14245;rhea:14246;rhea:14247;rhea:14248;sabiork:245;seed:rxn00063;seed:rxn05822
NTPP7	1 M_dttp@c + 1 M_h2o@c --> 1 M_dtmp@c + 1 M_h@c + 1 M_ppi@c	NTPP7		3.6.1.19;3.6.1.9		bigg:NTPP7;biocyc:META:RXN0-5107;kegg:R11323;mnx:MNXR97809;rhea:28534;rhea:28535;rhea:28536;rhea:28537;sabiork:10421;seed:rxn09014
NTPP8	1 M_h2o@c + 1 M_utp@c --> 1 M_h@c + 1 M_ppi@c + 1 M_ump@c	NTPP8		3.6.1.8;3.6.1.9		bigg:NTPP8;biocyc:META:RXN-14139;kegg:R00662;mnx:MNXR102055;rhea:29395;rhea:29396;rhea:29397;rhea:29398;sabiork:202;seed:rxn00463
NTPP9	1 M_h2o@c + 1 M_itp@c --> 1 M_h@c + 1 M_imp@c + 1 M_ppi@c	NTPP9		3.6.1.-;3.6.1.8;3.6.1.9		bigg:NTPP9;biocyc:META:RXN0-6382;kegg:R00720;mnx:MNXR102056;reactome:R-ATH-2509827;reactome:R-BTA-2509827;reactome:R-CEL-2509827;reactome:R-CFA-2509827;reactome:R-DDI-2509827;reactome:R-DME-2509827;reactome:R-DRE-2509827;reactome:R-GGA-2509827;reactome:R-HSA-2509827;reactome:R-MMU-2509827;reactome:R-OSA-2509827;reactome:R-PFA-2509827;reactome:R-RNO-2509827;reactome:R-SCE-2509827;reactome:R-SPO-2509827;reactome:R-SSC-2509827;reactome:R-TGU-2509827;rhea:29399;rhea:29400;rhea:29401;rhea:29402;sabiork:297;seed:rxn00514
NTPTP1	1 M_dgtp@c + 1 M_h2o@c --> 1 M_dgsn@c + 1 M_pppi@c	NTPTP1		3.1.5.1		bigg:NTPTP1;biocyc:META:DGTPTRIPHYDRO-RXN;kegg:R01856;mnx:MNXR102057;rhea:15193;rhea:15194;rhea:15195;rhea:15196;sabiork:232;seed:rxn01352
NTPTP2	1 M_gtp@c + 1 M_h2o@c --> 1 M_gsn@c + 1 M_pppi@c	NTPTP2				bigg:NTPTP2;mnx:MNXR102058;rhea:30559;rhea:30560;rhea:30561;rhea:30562;seed:rxn09016
NTRIR2x	5 M_h@c + 3 M_nadh@c + 1 M_no2@c --> 2 M_h2o@c + 3 M_nad@c + 1 M_nh4@c	NTRIR2x		1.7.1.15;1.7.1.4		bigg:NTRIR2x;biocyc:META:RXN-13854;kegg:R00787;mnx:MNXR102062;rhea:24628;rhea:24629;rhea:24630;rhea:24631;seed:rxn00568;seed:rxn11161
NTRIR3pp	2 M_h@p + 1 M_no2@p + 3 M_q8h2@c --> 2 M_h2o@p + 1 M_nh4@p + 3 M_q8@c	NTRIR3pp				bigg:NTRIR3pp;mnx:MNXR102064;rhea:29155;rhea:29156;rhea:29157;rhea:29158;seed:rxn09018
NTRIR4pp	2 M_h@p + 3 M_mql8@c + 1 M_no2@p --> 2 M_h2o@p + 3 M_mqn8@c + 1 M_nh4@p	NTRIR4pp				bigg:NTRIR4pp;mnx:MNXR102065;rhea:29163;rhea:29164;rhea:29165;rhea:29166;seed:rxn09019
O16A4COLIPAabctex	1 M_atp@c + 1 M_h2o@c + 1 M_o16a4colipa@p --> 1 M_adp@c + 1 M_h@c + 1 M_o16a4colipa@e + 1 M_pi@c	O16A4COLIPAabctex				bigg:O16A4COLIPAabctex;mnx:MNXR102075
O16A4Lpp	1 M_colipa@p + 1 M_o16a4und@p --> 1 M_h@p + 1 M_o16a4colipa@p + 1 M_udcpdp@p	O16A4Lpp				bigg:O16A4Lpp;mnx:MNXR143257
O16AP1pp	2 M_o16aund@p --> 1 M_h@p + 1 M_o16a2und@p + 1 M_udcpdp@p	O16AP1pp				bigg:O16AP1pp;mnx:MNXR102078
O16AP2pp	1 M_o16a2und@p + 1 M_o16aund@p --> 1 M_h@p + 1 M_o16a3und@p + 1 M_udcpdp@p	O16AP2pp				bigg:O16AP2pp;mnx:MNXR138661
O16AP3pp	1 M_o16a3und@p + 1 M_o16aund@p --> 1 M_h@p + 1 M_o16a4und@p + 1 M_udcpdp@p	O16AP3pp				bigg:O16AP3pp;mnx:MNXR138662
O16AT	1 M_accoa@c + 1 M_ragund@c --> 1 M_aragund@c + 1 M_coa@c	O16AT				bigg:O16AT;mnx:MNXR102081;seed:rxn09025
O16AUNDtpp	1 M_o16aund@c --> 1 M_o16aund@p	O16AUNDtpp				bigg:O16AUNDtpp;mnx:MNXR102082;seed:rxn09026
O16GALFT	1 M_garagund@c + 1 M_udpgalfur@c --> 1 M_gfgaragund@c + 1 M_h@c + 1 M_udp@c	O16GALFT				bigg:O16GALFT;mnx:MNXR102085;seed:rxn09027
O16GLCT1	1 M_aragund@c + 1 M_udpg@c --> 1 M_garagund@c + 1 M_h@c + 1 M_udp@c	O16GLCT1				bigg:O16GLCT1;mnx:MNXR143258;seed:rxn09028
O16GLCT2	1 M_gfgaragund@c + 1 M_udpg@c --> 1 M_h@c + 1 M_o16aund@c + 1 M_udp@c	O16GLCT2				bigg:O16GLCT2;mnx:MNXR143259;seed:rxn09029
O2Stex	1 M_o2s@e <==> 1 M_o2s@p	O2Stex				bigg:O2Stex;mnx:MNXR102089;reactome:R-HSA-1222342
O2tex	1 M_o2@e <==> 1 M_o2@p	O2tex				bigg:O2tex;biocyc:META:TRANS-RXN0-474;mnx:MNXR102090;seed:rxn05468;seed:rxn09031;seed:rxn09032;seed:rxn09641;seed:rxn09734
O2tpp	1 M_o2@p <==> 1 M_o2@c	O2tpp				bigg:O2tpp;biocyc:META:TRANS-RXN0-474;mnx:MNXR102090;seed:rxn05468;seed:rxn09031;seed:rxn09032;seed:rxn09641;seed:rxn09734
OAADC	1 M_h@c + 1 M_oaa@c --> 1 M_co2@c + 1 M_pyr@c	OAADC		1.1.1.38;1.1.1.40;4.1.1.3		bigg:OAADC;biocyc:META:OXALODECARB-RXN;kegg:R00217;mnx:MNXR102097;rhea:15641;rhea:15642;rhea:15643;rhea:15644;sabiork:149;seed:rxn00162
OBTFL	1 M_2obut@c + 1 M_coa@c --> 1 M_for@c + 1 M_ppcoa@c	OBTFL		2.3.1;2.3.1.54		bigg:OBTFL;biocyc:META:KETOBUTFORMLY-RXN;kegg:R06987;mnx:MNXR102135;rhea:28054;rhea:28055;rhea:28056;rhea:28057;seed:rxn04794
OCBT	1 M_cbp@c + 1 M_orn@c <==> 1 M_citr__L@c + 1 M_h@c + 1 M_pi@c	OCBT		2.1.3.3		bigg:OCBT;biocyc:META:ORNCARBAMTRANSFER-RXN;biocyc:META:RXN-13482;kegg:R01398;mnx:MNXR102137;reactome:R-ATH-70560;reactome:R-BTA-70560;reactome:R-CFA-70560;reactome:R-DRE-70560;reactome:R-GGA-187588;reactome:R-GGA-70560;reactome:R-HSA-70560;reactome:R-MMU-70560;reactome:R-OSA-70560;reactome:R-RNO-70560;reactome:R-SCE-70560;reactome:R-SPO-70560;reactome:R-SSC-70560;reactome:R-TGU-70560;reactome:R-XTR-70560;rhea:19513;rhea:19514;rhea:19515;rhea:19516;sabiork:98;seed:rxn01019
OCDCAtexi	1 M_ocdca@e --> 1 M_ocdca@p	OCDCAtexi				bigg:OCDCAtexi;mnx:MNXR99109;rhea:39807;rhea:39808;rhea:39809;rhea:39810;seed:rxn09034;seed:rxn09669
OCDCEAtexi	1 M_ocdcea@e --> 1 M_ocdcea@p	OCDCEAtexi				bigg:OCDCEAtexi;mnx:MNXR99110;rhea:33655;rhea:33656;rhea:33657;rhea:33658;sabiork:10346
OCTAtex	1 M_octa@e <==> 1 M_octa@p	OCTAtex				bigg:OCTAtex;biocyc:META:TRANS-RXN0-272;mnx:MNXR99126;rhea:29759;rhea:29760;rhea:29761;rhea:29762;seed:rxn09036;seed:rxn09840
OCTDPS	1 M_frdp@c + 5 M_ipdp@c --> 1 M_octdp@c + 5 M_ppi@c	OCTDPS		2.5.1.90		bigg:OCTDPS;biocyc:META:RXN-8992;kegg:R09248;mnx:MNXR102153;rhea:27798;rhea:27799;rhea:27800;rhea:27801;seed:rxn09037
OCTNLL	1 M_atp@c + 1 M_h@c + 1 M_octa@c --> 1 M_amp@c + 1 M_octapb@c + 1 M_ppi@c	OCTNLL				bigg:OCTNLL;mnx:MNXR102155
OGMEACPD	1 M_hgmeACP@c --> 1 M_egmeACP@c + 1 M_h2o@c	OGMEACPD		4.2.1.59		bigg:OGMEACPD;biocyc:META:RXN-11477;kegg:R10117;mnx:MNXR102159
OGMEACPR	1 M_h@c + 1 M_nadph@c + 1 M_ogmeACP@c --> 1 M_hgmeACP@c + 1 M_nadp@c	OGMEACPR				bigg:OGMEACPR;mnx:MNXR102160
OGMEACPS	1 M_h@c + 1 M_malACP@c + 1 M_malcoame@c --> 1 M_co2@c + 1 M_coa@c + 1 M_ogmeACP@c	OGMEACPS				bigg:OGMEACPS;mnx:MNXR102161
OHPBAT	1 M_glu__L@c + 1 M_ohpb@c <==> 1 M_akg@c + 1 M_phthr@c	OHPBAT		2.6.1.52		bigg:OHPBAT;biocyc:META:PSERTRANSAMPYR-RXN;kegg:R05085;mnx:MNXR102169;rhea:16573;rhea:16574;rhea:16575;rhea:16576;seed:rxn03445
OHPHM	1 M_2ohph@c + 1 M_amet@c --> 1 M_2omph@c + 1 M_ahcys@c + 1 M_h@c	OHPHM		2.1.1.222		bigg:OHPHM;biocyc:META:2-OCTAPRENYL-6-OHPHENOL-METHY-RXN;kegg:R04988;mnx:MNXR102170;rhea:27770;rhea:27771;rhea:27772;rhea:27773;seed:rxn03395
OMBZLM	1 M_2ombzl@c + 1 M_amet@c --> 1 M_2ommbl@c + 1 M_ahcys@c + 1 M_h@c	OMBZLM		2.1.1.201		bigg:OMBZLM;biocyc:META:2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN;mnx:MNXR115030;rhea:27774;rhea:27775;rhea:27776;rhea:27777;seed:rxn09039
OMCDC	1 M_3c4mop@c + 1 M_h@c --> 1 M_4mop@c + 1 M_co2@c	OMCDC		1.1.1.85		bigg:OMCDC;biocyc:META:RXN-7800;kegg:R01652;mnx:MNXR102180;rhea:25078;rhea:25079;rhea:25080;rhea:25081;seed:rxn01208
OMMBLHX3	1 M_2ommbl@c + 2 M_atp@c + 3 M_h2o@c + 1 M_nad@c --> 1 M_2omhmbl@c + 2 M_adp@c + 3 M_h@c + 1 M_nadh@c + 2 M_pi@c	OMMBLHX3				bigg:OMMBLHX3;mnx:MNXR138670;seed:rxn09041
OMMBLHXy	1 M_2ommbl@c + 1 M_h@c + 1 M_nadph@c + 1 M_o2@c --> 1 M_2omhmbl@c + 1 M_h2o@c + 1 M_nadp@c	OMMBLHXy				bigg:OMMBLHXy
OMPDC	1 M_h@c + 1 M_orot5p@c --> 1 M_co2@c + 1 M_ump@c	OMPDC		4.1.1.23		bigg:OMPDC;biocyc:META:OROTPDECARB-RXN;kegg:R00965;mnx:MNXR102190;reactome:R-ATH-73564;reactome:R-BTA-73564;reactome:R-CEL-73564;reactome:R-CFA-73564;reactome:R-DDI-73564;reactome:R-DME-73564;reactome:R-DRE-73564;reactome:R-GGA-419461;reactome:R-GGA-73564;reactome:R-HSA-73564;reactome:R-MMU-73564;reactome:R-OSA-73564;reactome:R-PFA-73564;reactome:R-RNO-73564;reactome:R-SCE-73564;reactome:R-SPO-73564;reactome:R-SSC-73564;reactome:R-TGU-73564;reactome:R-XTR-73564;rhea:11596;rhea:11597;rhea:11598;rhea:11599;sabiork:463;seed:rxn00710
OMPHHXy	1 M_2omph@c + 1 M_h@c + 1 M_nadph@c + 1 M_o2@c --> 1 M_2ombzl@c + 1 M_h2o@c + 1 M_nadp@c	OMPHHXy				bigg:OMPHHXy
OP4ENH	1 M_h2o@c + 1 M_op4en@c --> 1 M_4h2opntn@c	OP4ENH		4.2.1.80		bigg:OP4ENH;mnx:MNXR126136;rhea:22580;rhea:22581;rhea:22582;rhea:22583
OPHBDC	1 M_3ophb@c + 1 M_h@c --> 1 M_2oph@c + 1 M_co2@c	OPHBDC		4.1.1.98		bigg:OPHBDC;biocyc:META:3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN;kegg:R04986;mnx:MNXR102201;rhea:27778;rhea:27779;rhea:27780;rhea:27781;seed:rxn03393
OPHHX3	1 M_2oph@c + 2 M_atp@c + 3 M_h2o@c + 1 M_nad@c --> 1 M_2ohph@c + 2 M_adp@c + 3 M_h@c + 1 M_nadh@c + 2 M_pi@c	OPHHX3				bigg:OPHHX3;mnx:MNXR102204;seed:rxn09045
OPHHXy	1 M_2oph@c + 1 M_h@c + 1 M_nadph@c + 1 M_o2@c --> 1 M_2ohph@c + 1 M_h2o@c + 1 M_nadp@c	OPHHXy				bigg:OPHHXy
OPMEACPD	1 M_hpmeACP@c --> 1 M_epmeACP@c + 1 M_h2o@c	OPMEACPD		4.2.1.59		bigg:OPMEACPD;biocyc:META:RXN-11481;kegg:R10121;mnx:MNXR102206
OPMEACPR	1 M_h@c + 1 M_nadph@c + 1 M_opmeACP@c --> 1 M_hpmeACP@c + 1 M_nadp@c	OPMEACPR				bigg:OPMEACPR;mnx:MNXR102207
OPMEACPS	1 M_gmeACP@c + 1 M_h@c + 1 M_malACP@c --> 1 M_ACP@c + 1 M_co2@c + 1 M_opmeACP@c	OPMEACPS				bigg:OPMEACPS;mnx:MNXR102208
ORNDC	1 M_h@c + 1 M_orn@c --> 1 M_co2@c + 1 M_ptrc@c	ORNDC		4.1.1.17		bigg:ORNDC;biocyc:META:ORNDECARBOX-RXN;kegg:R00670;mnx:MNXR102209;reactome:R-ATH-70692;reactome:R-BTA-70692;reactome:R-CEL-70692;reactome:R-CFA-70692;reactome:R-DDI-70692;reactome:R-DME-70692;reactome:R-DRE-70692;reactome:R-GGA-70692;reactome:R-HSA-70692;reactome:R-MMU-70692;reactome:R-OSA-70692;reactome:R-PFA-70692;reactome:R-RNO-70692;reactome:R-SCE-70692;reactome:R-SPO-70692;reactome:R-SSC-70692;reactome:R-TGU-70692;reactome:R-XTR-70692;rhea:22964;rhea:22965;rhea:22966;rhea:22967;sabiork:1050;seed:rxn00470
ORNabcpp	1 M_atp@c + 1 M_h2o@c + 1 M_orn@p --> 1 M_adp@c + 1 M_h@c + 1 M_orn@c + 1 M_pi@c	ORNabcpp		3.6.3.21		bigg:ORNabcpp;biocyc:META:ABC-37-RXN;mnx:MNXR102222;rhea:29883#1;rhea:29884#1;rhea:29885#1;rhea:29886#1;seed:rxn05156;seed:rxn09046
ORNtex	1 M_orn@e <==> 1 M_orn@p	ORNtex				bigg:ORNtex;biocyc:META:TRANS-RXN-230;mnx:MNXR102223;sabiork:7986;seed:rxn09048;seed:rxn10824
OROTt2_2pp	2 M_h@p + 1 M_orot@p --> 2 M_h@c + 1 M_orot@c	OROTt2_2pp				bigg:OROTt2_2pp;biocyc:META:TRANS-RXN-121C;mnx:MNXR102229;rhea:29347;rhea:29348;rhea:29349;rhea:29350;seed:rxn09049
OROTtex	1 M_orot@e <==> 1 M_orot@p	OROTtex				bigg:OROTtex;mnx:MNXR102230;seed:rxn09050;seed:rxn10908
ORPT	1 M_orot5p@c + 1 M_ppi@c <==> 1 M_orot@c + 1 M_prpp@c	ORPT		2.4.2.10		bigg:ORPT;biocyc:META:OROPRIBTRANS-RXN;kegg:R01870;mnx:MNXR102231;reactome:R-ATH-73567;reactome:R-BTA-73567;reactome:R-CEL-73567;reactome:R-CFA-73567;reactome:R-DDI-73567;reactome:R-DME-73567;reactome:R-DRE-73567;reactome:R-GGA-419462;reactome:R-GGA-73567;reactome:R-HSA-73567;reactome:R-MMU-73567;reactome:R-OSA-73567;reactome:R-PFA-73567;reactome:R-RNO-73567;reactome:R-SCE-73567;reactome:R-SPO-73567;reactome:R-SSC-73567;reactome:R-TGU-73567;reactome:R-XTR-73567;rhea:10380;rhea:10381;rhea:10382;rhea:10383;sabiork:401;seed:rxn01362
OXAMTC	1 M_oxur@c + 1 M_pi@c --> 1 M_cbp@c + 1 M_oxam@c	OXAMTC		2.1.3.5		bigg:OXAMTC;biocyc:META:OXAMATE-CARBAMOYLTRANSFERASE-RXN;kegg:R02937;mnx:MNXR102236;rhea:22984;rhea:22985;rhea:22986;rhea:22987;seed:rxn02104
OXCDC	1 M_h@c + 1 M_oxalcoa@c --> 1 M_co2@c + 1 M_forcoa@c	OXCDC		4.1.1.8		bigg:OXCDC;biocyc:META:OXALYL-COA-DECARBOXYLASE-RXN;kegg:R01908;mnx:MNXR102239;rhea:19333;rhea:19334;rhea:19335;rhea:19336;sabiork:1962;seed:rxn01395
OXCOAHDH	1 M_2oxpaccoa@c + 2 M_h2o@c + 1 M_nadp@c --> 1 M_3oxdhscoa@c + 2 M_h@c + 1 M_nadph@c	OXCOAHDH				bigg:OXCOAHDH;biocyc:META:RXN0-6511;mnx:MNXR102240;rhea:34875;rhea:34876;rhea:34877;rhea:34878
OXDHCOAT	1 M_3oxdhscoa@c + 1 M_coa@c --> 1 M_23dhacoa@c + 1 M_accoa@c	OXDHCOAT		2.3.1.223		bigg:OXDHCOAT;mnx:MNXR102241;rhea:34439;rhea:34440;rhea:34441;rhea:34442
P5CD	1 M_1pyr5c@c + 2 M_h2o@c + 1 M_nad@c --> 1 M_glu__L@c + 1 M_h@c + 1 M_nadh@c	P5CD		1.2.1.88;1.5.1.12		bigg:P5CD;biocyc:META:PYRROLINECARBDEHYDROG-RXN;kegg:R00707;mnx:MNXR102301;rhea:16417;rhea:16418;rhea:16419;rhea:16420;sabiork:1083;seed:rxn00503
P5CR	1 M_1pyr5c@c + 2 M_h@c + 1 M_nadph@c --> 1 M_nadp@c + 1 M_pro__L@c	P5CR		1.5.1.2		bigg:P5CR;kegg:R01251;mnx:MNXR102302;reactome:R-ATH-6783955;reactome:R-BTA-6783955;reactome:R-CEL-6783955;reactome:R-CFA-6783955;reactome:R-DDI-6783955;reactome:R-DME-6783955;reactome:R-DRE-6783955;reactome:R-GGA-6783955;reactome:R-HSA-6783955;reactome:R-MMU-6783955;reactome:R-OSA-6783955;reactome:R-PFA-6783955;reactome:R-RNO-6783955;reactome:R-SCE-6783955;reactome:R-SPO-6783955;reactome:R-TGU-6783955;rhea:14109;rhea:14110;rhea:14111;rhea:14112;sabiork:1470;seed:rxn00931
PA120abcpp	1 M_atp@c + 1 M_h2o@c + 1 M_pa120@c --> 1 M_adp@c + 1 M_h@c + 1 M_pa120@p + 1 M_pi@c	PA120abcpp				bigg:PA120abcpp;mnx:MNXR102304;seed:rxn09053
PA140abcpp	1 M_atp@c + 1 M_h2o@c + 1 M_pa140@c --> 1 M_adp@c + 1 M_h@c + 1 M_pa140@p + 1 M_pi@c	PA140abcpp				bigg:PA140abcpp;mnx:MNXR102305;seed:rxn09054
PA141abcpp	1 M_atp@c + 1 M_h2o@c + 1 M_pa141@c --> 1 M_adp@c + 1 M_h@c + 1 M_pa141@p + 1 M_pi@c	PA141abcpp				bigg:PA141abcpp;mnx:MNXR102306;seed:rxn09055
PA160abcpp	1 M_atp@c + 1 M_h2o@c + 1 M_pa160@c --> 1 M_adp@c + 1 M_h@c + 1 M_pa160@p + 1 M_pi@c	PA160abcpp				bigg:PA160abcpp;mnx:MNXR102307;seed:rxn09056
PA161abcpp	1 M_atp@c + 1 M_h2o@c + 1 M_pa161@c --> 1 M_adp@c + 1 M_h@c + 1 M_pa161@p + 1 M_pi@c	PA161abcpp				bigg:PA161abcpp;mnx:MNXR102308;seed:rxn09057
PA180abcpp	1 M_atp@c + 1 M_h2o@c + 1 M_pa180@c --> 1 M_adp@c + 1 M_h@c + 1 M_pa180@p + 1 M_pi@c	PA180abcpp				bigg:PA180abcpp;mnx:MNXR102309;seed:rxn09058
PA181abcpp	1 M_atp@c + 1 M_h2o@c + 1 M_pa181@c --> 1 M_adp@c + 1 M_h@c + 1 M_pa181@p + 1 M_pi@c	PA181abcpp				bigg:PA181abcpp;mnx:MNXR102310;seed:rxn09059
PACALDt2rpp	1 M_h@p + 1 M_pacald@p <==> 1 M_h@c + 1 M_pacald@c	PACALDt2rpp				bigg:PACALDt2rpp;mnx:MNXR102313;seed:rxn09060;seed:rxn11408
PACALDtex	1 M_pacald@e <==> 1 M_pacald@p	PACALDtex				bigg:PACALDtex;biocyc:META:TRANS-RXN0-284;mnx:MNXR102312;seed:rxn09061;seed:rxn13373;seed:rxn13374
PACCOAE	1 M_h@c + 1 M_nadph@c + 1 M_o2@c + 1 M_phaccoa@c --> 1 M_h2o@c + 1 M_nadp@c + 1 M_rephaccoa@c	PACCOAE				bigg:PACCOAE;mnx:MNXR102314
PACCOAL	1 M_atp@c + 1 M_coa@c + 1 M_pac@c --> 1 M_amp@c + 1 M_phaccoa@c + 1 M_ppi@c	PACCOAL		6.2.1.30		bigg:PACCOAL;biocyc:META:RXN-10819;kegg:R02539;mnx:MNXR102315;reactome:R-BTA-177157;reactome:R-CFA-177157;reactome:R-DDI-177157;reactome:R-HSA-177157;reactome:R-MMU-177157;reactome:R-RNO-177157;reactome:R-SCE-177157;reactome:R-SSC-177157;rhea:20956;rhea:20957;rhea:20958;rhea:20959;sabiork:2458;seed:rxn01842
PACOAT	1 M_h2o@c + 1 M_phaccoa@c --> 1 M_coa@c + 1 M_h@c + 1 M_pac@c	PACOAT				bigg:PACOAT
PAI2I	1 M_dhptdp@c --> 1 M_dhptdd@c	PAI2I				bigg:PAI2I
PAI2T	1 M_coa@c + 1 M_dhptdd@c --> 1 M_accoa@c + 1 M_dhap@c	PAI2T				bigg:PAI2T
PANTS	1 M_ala_B@c + 1 M_atp@c + 1 M_pant__R@c --> 1 M_amp@c + 1 M_h@c + 1 M_pnto__R@c + 1 M_ppi@c	PANTS		6.3.2.1		bigg:PANTS;biocyc:META:PANTOATE-BETA-ALANINE-LIG-RXN;kegg:R02473;mnx:MNXR102345;rhea:10912;rhea:10913;rhea:10914;rhea:10915;sabiork:2406;seed:rxn01791
PAPA120	1 M_h2o@c + 1 M_pa120@c --> 1 M_12dgr120@c + 1 M_pi@c	PAPA120				bigg:PAPA120;mnx:MNXR102347
PAPA120pp	1 M_h2o@p + 1 M_pa120@p --> 1 M_12dgr120@p + 1 M_pi@p	PAPA120pp				bigg:PAPA120pp;mnx:MNXR102347
PAPA140	1 M_h2o@c + 1 M_pa140@c --> 1 M_12dgr140@c + 1 M_pi@c	PAPA140				bigg:PAPA140;mnx:MNXR102348
PAPA140pp	1 M_h2o@p + 1 M_pa140@p --> 1 M_12dgr140@p + 1 M_pi@p	PAPA140pp				bigg:PAPA140pp;mnx:MNXR102348
PAPA141	1 M_h2o@c + 1 M_pa141@c --> 1 M_12dgr141@c + 1 M_pi@c	PAPA141				bigg:PAPA141;mnx:MNXR102349
PAPA141pp	1 M_h2o@p + 1 M_pa141@p --> 1 M_12dgr141@p + 1 M_pi@p	PAPA141pp				bigg:PAPA141pp;mnx:MNXR102349
PAPA160	1 M_h2o@c + 1 M_pa160@c --> 1 M_12dgr160@c + 1 M_pi@c	PAPA160		3.1.3.4		bigg:PAPA160;mnx:MNXR102350
PAPA160pp	1 M_h2o@p + 1 M_pa160@p --> 1 M_12dgr160@p + 1 M_pi@p	PAPA160pp		3.1.3.4		bigg:PAPA160pp;mnx:MNXR102350
PAPA161	1 M_h2o@c + 1 M_pa161@c --> 1 M_12dgr161@c + 1 M_pi@c	PAPA161				bigg:PAPA161;mnx:MNXR102353
PAPA161pp	1 M_h2o@p + 1 M_pa161@p --> 1 M_12dgr161@p + 1 M_pi@p	PAPA161pp				bigg:PAPA161pp;mnx:MNXR102353
PAPA180	1 M_h2o@c + 1 M_pa180@c --> 1 M_12dgr180@c + 1 M_pi@c	PAPA180				bigg:PAPA180;mnx:MNXR102354
PAPA180pp	1 M_h2o@p + 1 M_pa180@p --> 1 M_12dgr180@p + 1 M_pi@p	PAPA180pp				bigg:PAPA180pp;mnx:MNXR102354
PAPA181	1 M_h2o@c + 1 M_pa181@c --> 1 M_12dgr181@c + 1 M_pi@c	PAPA181				bigg:PAPA181;mnx:MNXR102356
